Accident,Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure
1.0,35.02131313,-85.38719404,0,124,53.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.66,0.77,0.0,38.38,3.73,10.0,0,1022.8
1.0,35.02131313,-85.38719404,4,124,53.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,31.06,0.85,0.0,35.17,2.92,10.0,0,1023.0
1.0,35.02131313,-85.38719404,8,124,53.0,2.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.12,31.96,0.87,0.0,35.39,2.54,10.0,0,1024.0
1.0,35.02131313,-85.38719404,12,124,53.0,2.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,38.9,0.67,0.0,49.58,2.76,10.0,3,1023.2
1.0,35.02131313,-85.38719404,16,124,53.0,2.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,38.02,0.47,0.0,57.98,1.89,10.0,1,1019.9
1.0,35.02131313,-85.38719404,20,124,53.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.48,0.66,0.0,47.36,2.57,10.0,0,1019.7
1.0,35.02131313,-85.38719404,23,124,53.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,37.04,0.72,0.0003,45.58,2.56,10.0,0,1018.6
1.0,35.0170686,-85.37984229999999,0,125,360.0,4.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.54,0.77,0.0002,38.24,3.68,10.0,0,1022.9
1.0,35.0170686,-85.37984229999999,4,125,360.0,4.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.43,0.83,0.0,35.02,2.85,10.0,0,1023.0
1.0,35.0170686,-85.37984229999999,8,125,360.0,4.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,31.21,0.85,0.0,35.28,2.48,10.0,0,1024.1
1.0,35.0170686,-85.37984229999999,12,125,360.0,4.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,39.04,0.66,0.0,50.06,2.75,10.0,3,1023.2
1.0,35.0170686,-85.37984229999999,16,125,360.0,4.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,37.98,0.46,0.0,58.45,1.85,10.0,1,1019.9
1.0,35.0170686,-85.37984229999999,20,125,360.0,4.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.15,0.64,0.0,47.78,2.58,10.0,0,1019.8
1.0,35.0170686,-85.37984229999999,23,125,360.0,4.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.95,0.71,0.0003,45.66,2.54,10.0,0,1018.6
1.0,35.02131313,-85.37249055,0,126,60.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.4,0.76,0.0,38.21,3.64,10.0,0,1022.9
1.0,35.02131313,-85.37249055,4,126,60.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.15,0.82,0.0,34.98,2.82,10.0,0,1023.0
1.0,35.02131313,-85.37249055,8,126,60.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,30.87,0.84,0.0,35.21,2.47,10.0,0,1024.2
1.0,35.02131313,-85.37249055,12,126,60.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,39.0,0.65,0.0,50.24,2.74,10.0,3,1023.2
1.0,35.02131313,-85.37249055,16,126,60.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,37.9,0.46,0.0,58.6,1.84,10.0,1,1019.9
1.0,35.02131313,-85.37249055,20,126,60.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.04,0.63,0.0,47.94,2.58,10.0,0,1019.8
1.0,35.02131313,-85.37249055,23,126,60.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.69,0.71,0.0003,45.65,2.53,10.0,0,1018.6
1.0,35.0170686,-85.36513881,0,127,87.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.33,0.76,0.0,38.16,3.6,10.0,0,1022.9
1.0,35.0170686,-85.36513881,4,127,87.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.01,0.82,0.0,34.88,2.75,10.0,0,1023.0
1.0,35.0170686,-85.36513881,8,127,87.0,2.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,30.75,0.84,0.0,35.15,2.42,10.0,0,1024.2
1.0,35.0170686,-85.36513881,12,127,87.0,2.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.96,0.65,0.0,50.27,2.73,10.0,3,1023.2
1.0,35.0170686,-85.36513881,16,127,87.0,2.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,37.78,0.46,0.0,58.68,1.8,10.0,1,1019.9
1.0,35.0170686,-85.36513881,20,127,87.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.99,0.63,0.0,47.96,2.6,10.0,0,1019.8
1.0,35.0170686,-85.36513881,23,127,87.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.59,0.71,0.0003,45.6,2.51,10.0,0,1018.6
1.0,35.02131313,-85.35778706,0,128,24.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.4,0.76,0.0,38.14,3.56,10.0,0,1022.9
1.0,35.02131313,-85.35778706,4,128,24.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.08,0.83,0.0,34.86,2.73,10.0,0,1023.0
1.0,35.02131313,-85.35778706,8,128,24.0,2.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,30.82,0.84,0.0,35.11,2.41,10.0,0,1024.2
1.0,35.02131313,-85.35778706,12,128,24.0,2.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.95,0.65,0.0,50.2,2.72,10.0,3,1023.2
1.0,35.02131313,-85.35778706,16,128,24.0,2.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,37.69,0.46,0.0,58.6,1.79,10.0,1,1019.9
1.0,35.02131313,-85.35778706,20,128,24.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.88,0.63,0.0,47.86,2.6,10.0,0,1019.8
1.0,35.02131313,-85.35778706,23,128,24.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.56,0.71,0.0003,45.54,2.5,10.0,0,1018.7
1.0,35.0170686,-85.35043532,0,129,45.0,2.0,3.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.46,0.76,0.0,38.27,3.52,10.0,0,1022.9
1.0,35.0170686,-85.35043532,4,129,45.0,2.0,3.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.86,0.85,0.0,34.87,2.65,10.0,0,1022.9
1.0,35.0170686,-85.35043532,8,129,45.0,2.0,3.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,31.91,0.88,0.0,35.15,2.35,10.0,0,1023.9
1.0,35.0170686,-85.35043532,12,129,45.0,2.0,3.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.2,0.67,0.0,48.8,2.71,10.0,3,1023.2
1.0,35.0170686,-85.35043532,16,129,45.0,2.0,3.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.08,0.46,0.0,57.43,1.75,10.0,1,1019.8
1.0,35.0170686,-85.35043532,20,129,45.0,2.0,3.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.01,0.66,0.0,46.77,2.61,10.0,0,1019.6
1.0,35.0170686,-85.35043532,23,129,45.0,2.0,3.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.36,0.71,0.0003,45.07,2.48,10.0,0,1018.6
1.0,35.02131313,-85.34308357,0,130,94.0,2.0,3.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.51,0.77,0.0,38.24,3.48,10.0,0,1022.9
1.0,35.02131313,-85.34308357,4,130,94.0,2.0,3.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.75,0.85,0.0,34.87,2.63,10.0,0,1022.9
1.0,35.02131313,-85.34308357,8,130,94.0,2.0,3.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,31.54,0.87,0.0,35.09,2.34,10.0,0,1024.0
1.0,35.02131313,-85.34308357,12,130,94.0,2.0,3.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.52,0.66,0.0,49.5,2.69,10.0,3,1023.2
1.0,35.02131313,-85.34308357,16,130,94.0,2.0,3.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.33,0.46,0.0,58.03,1.74,10.0,1,1019.9
1.0,35.02131313,-85.34308357,20,130,94.0,2.0,3.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.05,0.65,0.0,47.31,2.61,10.0,0,1019.7
1.0,35.02131313,-85.34308357,23,130,94.0,2.0,3.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.57,0.71,0.0003,45.37,2.46,10.0,0,1018.7
1.0,35.0170686,-85.33573183,0,131,153.0,4.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.46,0.77,0.0,38.19,3.43,10.0,0,1022.9
1.0,35.0170686,-85.33573183,4,131,153.0,4.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.52,0.84,0.0,34.78,2.55,10.0,0,1023.0
1.0,35.0170686,-85.33573183,8,131,153.0,4.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,31.25,0.86,0.0,35.01,2.28,10.0,0,1024.0
1.0,35.0170686,-85.33573183,12,131,153.0,4.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.54,0.65,0.0,49.69,2.68,10.0,3,1023.2
1.0,35.0170686,-85.33573183,16,131,153.0,4.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.25,0.45,0.0,58.26,1.7,10.0,1,1019.9
1.0,35.0170686,-85.33573183,20,131,153.0,4.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.98,0.64,0.0,47.49,2.62,10.0,0,1019.7
1.0,35.0170686,-85.33573183,23,131,153.0,4.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.59,0.71,0.0003,45.43,2.44,10.0,0,1018.7
1.0,35.02131313,-85.32838008,0,132,31.0,5.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.31,0.76,0.0,38.22,3.4,10.0,0,1022.8
1.0,35.02131313,-85.32838008,4,132,31.0,5.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,29.8,0.82,0.0,34.8,2.53,10.0,0,1023.0
1.0,35.02131313,-85.32838008,8,132,31.0,5.0,2.0,11.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,30.46,0.84,0.0,34.88,2.27,10.0,0,1024.1
1.0,35.02131313,-85.32838008,12,132,31.0,5.0,2.0,11.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.69,0.65,0.0,50.14,2.67,10.0,3,1023.3
1.0,35.02131313,-85.32838008,16,132,31.0,5.0,2.0,11.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.28,0.45,0.0,58.72,1.69,10.0,1,1019.9
1.0,35.02131313,-85.32838008,20,132,31.0,5.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.81,0.63,0.0,47.98,2.63,10.0,0,1019.8
1.0,35.02131313,-85.32838008,23,132,31.0,5.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.47,0.7,0.0003,45.74,2.42,10.0,0,1018.7
1.0,35.0170686,-85.32102834,0,133,207.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.28,0.76,0.0,38.19,3.35,10.0,0,1022.8
1.0,35.0170686,-85.32102834,4,133,207.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,29.7,0.82,0.0,34.71,2.44,10.0,0,1023.0
1.0,35.0170686,-85.32102834,8,133,207.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,30.38,0.84,0.0,34.81,2.21,10.0,0,1024.1
1.0,35.0170686,-85.32102834,12,133,207.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.63,0.65,0.0,50.14,2.66,10.0,3,1023.3
1.0,35.0170686,-85.32102834,16,133,207.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.14,0.44,0.0,58.76,1.65,10.0,1,1019.9
1.0,35.0170686,-85.32102834,20,133,207.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.78,0.62,0.0,47.99,2.64,10.0,0,1019.8
1.0,35.0170686,-85.32102834,23,133,207.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.43,0.7,0.0003,45.71,2.4,10.0,0,1018.7
1.0,35.02131313,-85.31367659,0,134,36.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.22,0.77,0.0,37.92,3.3,10.0,0,1023.1
1.0,35.02131313,-85.31367659,4,134,36.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.78,0.82,0.0,34.77,2.29,10.0,0,1023.1
1.0,35.02131313,-85.31367659,8,134,36.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,30.32,0.85,0.0,34.37,2.1,10.0,0,1024.3
1.0,35.02131313,-85.31367659,12,134,36.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.7,0.65,0.0,49.87,2.66,10.0,3,1023.3
1.0,35.02131313,-85.31367659,16,134,36.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,37.01,0.44,0.0,58.93,1.6,10.0,1,1019.9
1.0,35.02131313,-85.31367659,20,134,36.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.54,0.62,0.0,47.84,2.64,10.0,0,1019.8
1.0,35.02131313,-85.31367659,23,134,36.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.14,0.7,0.0003,45.41,2.38,10.0,0,1018.7
1.0,35.0170686,-85.30632485,0,135,4.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.23,0.77,0.0,37.87,3.27,10.0,0,1022.9
1.0,35.0170686,-85.30632485,4,135,4.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.67,0.83,0.0,34.39,2.33,10.0,0,1023.0
1.0,35.0170686,-85.30632485,8,135,4.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.47,0.84,0.0,34.73,2.13,10.0,0,1024.2
1.0,35.0170686,-85.30632485,12,135,4.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.73,0.65,0.0,50.21,2.65,10.0,3,1023.3
1.0,35.0170686,-85.30632485,16,135,4.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,36.88,0.44,0.0,58.73,1.59,10.0,1,1019.9
1.0,35.0170686,-85.30632485,20,135,4.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.37,0.62,0.0,47.76,2.65,10.0,0,1019.8
1.0,35.0170686,-85.30632485,23,135,4.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,35.97,0.7,0.0003,45.17,2.35,10.0,0,1018.7
1.0,35.02131313,-85.29897311,0,136,535.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.24,0.77,0.0,37.86,3.24,10.0,0,1022.9
1.0,35.02131313,-85.29897311,4,136,535.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.68,0.83,0.0,34.38,2.31,10.0,0,1023.0
1.0,35.02131313,-85.29897311,8,136,535.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.48,0.84,0.0,34.69,2.12,10.0,0,1024.2
1.0,35.02131313,-85.29897311,12,136,535.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.7,0.65,0.0,50.19,2.64,10.0,3,1023.3
1.0,35.02131313,-85.29897311,16,136,535.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,36.77,0.44,0.0,58.69,1.57,10.0,1,1019.9
1.0,35.02131313,-85.29897311,20,136,535.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.27,0.62,0.0,47.7,2.65,10.0,0,1019.8
1.0,35.02131313,-85.29897311,23,136,535.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,35.88,0.7,0.0003,45.13,2.33,10.0,0,1018.7
1.0,35.0170686,-85.29162136,0,137,467.0,2.0,2.0,14.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.38,0.77,0.0,37.81,3.2,10.0,0,1022.9
1.0,35.0170686,-85.29162136,4,137,467.0,2.0,2.0,14.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.89,0.84,0.0,34.27,2.21,10.0,0,1023.0
1.0,35.0170686,-85.29162136,8,137,467.0,2.0,2.0,14.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.48,0.85,0.0,34.61,2.04,10.0,0,1024.2
1.0,35.0170686,-85.29162136,12,137,467.0,2.0,2.0,14.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.64,0.64,0.0,50.16,2.63,10.0,3,1023.3
1.0,35.0170686,-85.29162136,16,137,467.0,2.0,2.0,14.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,36.55,0.43,0.0,58.7,1.53,10.0,1,1019.9
1.0,35.0170686,-85.29162136,20,137,467.0,2.0,2.0,14.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.52,0.63,0.0,47.66,2.66,10.0,0,1019.7
1.0,35.0170686,-85.29162136,23,137,467.0,2.0,2.0,14.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.1,0.71,0.0003,45.07,2.29,10.0,0,1018.7
1.0,35.02131313,-85.28426962,0,138,256.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.43,0.78,0.0,37.79,3.16,10.0,0,1022.9
1.0,35.02131313,-85.28426962,4,138,256.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.98,0.84,0.0,34.26,2.18,10.0,0,1023.0
1.0,35.02131313,-85.28426962,8,138,256.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.52,0.85,0.0,34.58,2.02,10.0,0,1024.2
1.0,35.02131313,-85.28426962,12,138,256.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.61,0.64,0.0,50.12,2.63,10.0,3,1023.3
1.0,35.02131313,-85.28426962,16,138,256.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,36.42,0.43,0.0,58.65,1.51,10.0,1,1019.9
1.0,35.02131313,-85.28426962,20,138,256.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.34,35.48,0.63,0.0,47.59,2.66,10.0,0,1019.7
1.0,35.02131313,-85.28426962,23,138,256.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.07,0.71,0.0003,45.04,2.25,10.0,0,1018.7
1.0,35.0170686,-85.27691787,0,139,882.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.49,0.78,0.0,37.75,3.12,10.0,0,1022.9
1.0,35.0170686,-85.27691787,4,139,882.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,30.18,0.85,0.0,34.16,2.06,10.0,0,1023.0
1.0,35.0170686,-85.27691787,8,139,882.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.69,0.86,0.0,34.51,1.93,10.0,0,1024.1
1.0,35.0170686,-85.27691787,12,139,882.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,38.46,0.64,0.0,49.98,2.63,10.0,3,1023.3
1.0,35.0170686,-85.27691787,16,139,882.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,36.22,0.43,0.0,58.56,1.45,10.0,1,1019.9
1.0,35.0170686,-85.27691787,20,139,882.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.34,35.56,0.63,0.0,47.45,2.47,10.0,0,1019.7
1.0,35.0170686,-85.27691787,23,139,882.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.12,0.71,0.0003,44.96,2.2,10.0,0,1018.7
1.0,35.02131313,-85.26956613,0,140,399.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.56,0.78,0.0,37.78,3.08,10.0,0,1022.9
1.0,35.02131313,-85.26956613,4,140,399.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,30.65,0.87,0.0,34.19,2.02,10.0,0,1022.9
1.0,35.02131313,-85.26956613,8,140,399.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,31.06,0.87,0.0,34.51,1.89,10.0,0,1024.1
1.0,35.02131313,-85.26956613,12,140,399.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,38.19,0.65,0.0,49.59,2.64,10.0,3,1023.2
1.0,35.02131313,-85.26956613,16,140,399.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,36.01,0.43,0.0,58.22,1.42,10.0,1,1019.9
1.0,35.02131313,-85.26956613,20,140,399.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.35,35.64,0.64,0.0,47.11,2.43,10.0,0,1019.7
1.0,35.02131313,-85.26956613,23,140,399.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,36.07,0.71,0.0003,44.87,2.15,10.0,0,1018.7
1.0,35.0170686,-85.26221438,0,141,206.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.53,0.78,0.0,37.78,3.04,10.0,0,1022.9
1.0,35.0170686,-85.26221438,4,141,206.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,30.77,0.87,0.0,34.11,1.89,10.0,0,1022.9
1.0,35.0170686,-85.26221438,8,141,206.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,31.27,0.88,0.0,34.46,1.79,10.0,0,1023.9
1.0,35.0170686,-85.26221438,12,141,206.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.72,0.65,0.0,48.98,2.63,10.0,3,1023.2
1.0,35.0170686,-85.26221438,16,141,206.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,35.64,0.43,0.0,57.76,1.36,10.0,1,1019.8
1.0,35.0170686,-85.26221438,20,141,206.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.35,35.6,0.65,0.0,46.73,2.4,10.0,0,1019.7
1.0,35.0170686,-85.26221438,23,141,206.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,35.93,0.71,0.0002,44.69,2.09,10.0,0,1018.7
1.0,35.02131313,-85.25486264,0,142,91.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.63,0.78,0.0,37.74,3.01,10.0,0,1022.9
1.0,35.02131313,-85.25486264,4,142,91.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.88,0.88,0.0,34.09,1.82,10.0,0,1022.9
1.0,35.02131313,-85.25486264,8,142,91.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,31.21,0.88,0.0,34.41,1.72,10.0,0,1024.0
1.0,35.02131313,-85.25486264,12,142,91.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.82,0.65,0.0,49.17,2.65,10.0,3,1023.3
1.0,35.02131313,-85.25486264,16,142,91.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,35.52,0.43,0.0,57.9,1.3,10.0,1,1019.8
1.0,35.02131313,-85.25486264,20,142,91.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.36,35.68,0.65,0.0,46.8,2.31,10.0,0,1019.7
1.0,35.02131313,-85.25486264,23,142,91.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,36.02,0.71,0.0002,44.77,2.0,10.0,0,1018.7
1.0,35.0170686,-85.24751089,0,143,99.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.67,0.79,0.0,37.65,3.0,10.0,0,1022.9
1.0,35.0170686,-85.24751089,4,143,99.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.8,0.88,0.0,33.97,1.68,10.0,0,1022.9
1.0,35.0170686,-85.24751089,8,143,99.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,31.02,0.88,0.0,34.3,1.62,10.0,0,1024.0
1.0,35.0170686,-85.24751089,12,143,99.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.97,0.64,0.0,49.52,2.67,10.0,3,1023.3
1.0,35.0170686,-85.24751089,16,143,99.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,35.38,0.42,0.0,58.21,1.24,10.0,1,1019.8
1.0,35.0170686,-85.24751089,20,143,99.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.37,35.78,0.65,0.0,47.0,2.26,10.0,0,1019.7
1.0,35.0170686,-85.24751089,23,143,99.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.62,36.16,0.71,0.0002,44.84,1.93,10.0,0,1018.7
1.0,35.02131313,-85.24015915,0,144,259.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.83,0.79,0.0,37.63,3.06,10.0,0,1023.0
1.0,35.02131313,-85.24015915,4,144,259.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.98,0.89,0.0,33.97,1.59,10.0,0,1022.8
