,Accident,Latitude,Longitude,Date,Time,Address,Route,Log_Mile,City,Event,Conditions,EventBefore,ConditionBefore,Hour,Temperature,Temp_Max,Temp_Min,Monthly_Avg_Temp,Daily_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Unix
1167,,35.1269431291,-85.285412061,2019-03-01,11:10:33,,330C671001,0.007,,rain,Light Rain,cloudy,Overcast,11,55.73,60.16,49.75,,,,54.91,0.97,3,4,10,0.98,rain,0.0098,0.0777,1551441600,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,14,15,
1166,,35.0287877075,-85.2906193,2019-03-01,10:57:59,,330A500001,0.011,,rain,Light Rain,cloudy,Overcast,10,56.14,61.5,51.26,,,,55.53,0.98,3,4,2.88,0.98,rain,0.0098,0.0813,1551441600,0,0,1,0,0,0,2,4,0,1,2,,2,2,12,4,19,,,28,15,
1165,,35.0243426743,-85.2817346965,2019-03-01,10:52:40,,330A571001,0.036,,rain,Light Rain,cloudy,Overcast,10,56.21,61.61,51.4,,,,55.65,0.98,3,4,3.06,0.98,rain,0.0096,0.0812,1551441600,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,20,15,
1164,,35.1282244924,-85.1006085355,2019-03-01,10:09:08,,330F812001,0.125,,rain,Light Rain,cloudy,Overcast,10,55.38,60.32,50.78,,,,54.96,0.98,3,4,1.65,0.93,rain,0.0119,0.0805,1551441600,0,0,1,0,0,0,2,7,0,,2,,2,2,11,2,19,,,26,15,
1163,,35.0667995146,-85.2471811918,2019-03-01,10:05:37,,330B471001,0.118,,rain,Light Rain,cloudy,Overcast,10,55.63,61.32,51.06,,,,55.33,0.99,3,4,2.38,0.98,rain,0.0092,0.0799,1551441600,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,20,15,
1162,,35.0658913314,-85.3015521801,2019-03-01,09:48:49,,330A275001,0.039,,fog,Foggy,cloudy,Overcast,9,55.92,60.76,50.52,,,,54.71,0.96,3,4,0.84,0.98,rain,0.0099,0.0805,1551441600,0,0,0,1,0,0,2,7,0,1,2,,2,2,12,4,19,,,20,15,
1161,,35.0394633025,-85.0723999782,2019-03-01,09:27:25,,330D337001,0,,cloudy,Overcast,cloudy,Overcast,9,56.88,61.23,51.62,,,,55.97,0.97,3,4,2.51,0.97,rain,0.0117,0.0879,1551441600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1160,,35.0413393363,-85.3140744652,2019-03-01,09:26:54,,330A648001,0,,fog,Foggy,cloudy,Overcast,9,56.36,61.05,50.79,,,,54.93,0.95,3,4,0.69,0.91,rain,0.0106,0.0759,1551441600,0,0,0,1,0,0,,,,,,,,,,,,,,,,
1159,,35.1451527628,-85.2658687554,2019-03-01,09:24:06,,330C873001,0.411,,fog,Foggy,cloudy,Overcast,9,54.95,60.12,50,,,,53.66,0.95,3,4,0.06,0.91,rain,0.0096,0.0764,1551441600,0,0,0,1,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1158,,35.033646855,-85.3171373285,2019-03-01,09:23:32,,330A666001,0.056,,fog,Foggy,cloudy,Overcast,9,56.49,61.12,50.93,,,,55,0.95,3,4,0.8,0.91,rain,0.0108,0.0758,1551441600,0,0,0,1,0,0,2,7,0,1,2,,2,2,12,4,19,,,32,15,
1157,,35.1486042097,-85.2576148884,2019-03-01,09:18:26,,330C926001,0.176,,fog,Foggy,cloudy,Overcast,9,54.88,60.49,49.95,,,,53.66,0.96,3,4,0,0.91,rain,0.0095,0.0765,1551441600,0,0,0,1,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1156,,35.2175315915,-85.1710032129,2019-03-01,09:13:43,,330G094001,0.016,,rain,Light Rain,cloudy,Overcast,9,54.33,59.32,50.23,,,,53.5,0.97,3,4,0.31,0.93,rain,0.0109,0.06,1551441600,0,0,1,0,0,0,2,7,0,,2,,2,2,11,2,19,,,24,15,
1155,,35.0301837657,-85.2330902503,2019-03-01,08:52:53,,330B195001,0.012,,cloudy,Overcast,cloudy,Overcast,8,56.74,61.58,51.56,,,,54.9,0.94,3,4,3.42,0.97,rain,0.009,0.0802,1551441600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,28,15,
1154,,35.0750310086,-85.1840693437,2019-03-01,08:38:30,,330E661001,0.302,,rain,Light Rain,cloudy,Overcast,8,56.7,61.21,51.34,,,,54.65,0.93,3,4,2.57,0.97,rain,0.0098,0.0781,1551441600,0,0,1,0,0,0,2,5,0,1,2,30,2,2,12,4,19,,,30,15,
1153,,35.0456954481,-85.1714155065,2019-03-01,08:28:04,,330E533001,0.101,,rain,Light Rain,cloudy,Overcast,8,57.52,61.7,51.84,,,,55.08,0.92,3,4,2.99,0.97,rain,0.01,0.0828,1551441600,0,0,1,0,0,0,2,7,0,,2,,2,2,12,4,19,,,18,15,
1152,,35.014536693,-85.3328393,2019-03-01,08:07:20,,330A864001,0.28,,rain,Rain,cloudy,Overcast,8,56.82,61.34,50.73,,,,54.65,0.92,3,4,2.69,0.91,rain,0.0114,0.0754,1551441600,0,0,1,0,0,0,2,0,0,1,2,30,2,2,11,2,19,,,18,15,
1151,,35.0119500082,-85.3984325622,2019-03-01,07:52:13,,330C397001,0.293,,rain,Rain,cloudy,Overcast,7,57.29,60.66,49.59,,,,53.8,0.88,3,4,4.04,0.91,rain,0.0133,0.0906,1551445200,0,0,1,0,0,0,2,7,0,,2,,2,2,12,4,19,,,24,15,
1150,,34.9977042245,-85.1160020739,2019-03-01,07:32:21,,330F389001,0,,rain,Rain,cloudy,Overcast,7,57.93,61.98,51.83,,,,55.71,0.92,3,4,3.5,0.97,rain,0.0106,0.0873,1551441600,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1149,,35.0528195601,-85.3042923408,2019-03-01,07:32:21,,3303546001,0.992,,rain,Rain,cloudy,Overcast,7,57.68,61.07,51.03,,,,53.9,0.87,3,4,3.51,0.98,rain,0.01,0.0805,1551441600,0,0,1,0,0,0,2,2,0,1,2,30,4,4,16,4,16,17270,10,24,15,
1148,,35.0440656776,-85.3081588383,2019-03-01,07:29:06,,330A331001,0.03,,rain,Rain,cloudy,Overcast,7,57.67,61.12,50.9,,,,53.98,0.87,3,4,3.53,0.98,rain,0.0102,0.0806,1551441600,0,0,1,0,0,0,2,2,0,,1,,1,1,12,4,19,,,10,15,
1147,,35.0198626791,-85.1781512835,2019-03-01,07:17:47,,330B005001,0.065,,rain,Rain,cloudy,Overcast,7,58.2,61.9,52.06,,,,55.13,0.9,3,4,3.6,0.97,rain,0.0098,0.0831,1551441600,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,28,15,
1146,,35.1597145687,-85.2787323724,2019-03-01,07:05:19,,330F212001,0.147,,rain,Rain,cloudy,Overcast,7,56.3,60.01,49.88,,,,52.74,0.88,3,4,2.61,0.91,rain,0.0098,0.0763,1551441600,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1145,,35.2963480385,-85.0994820162,2019-03-01,07:03:03,,330D545001,1.735,,rain,Light Rain,cloudy,Overcast,7,51.63,58.73,46.15,,,,51.63,1,3,4,3.44,0.97,rain,0.0125,0.0684,1551445200,0,0,1,0,0,0,2,0,0,,2,,2,2,11,2,9,,,20,15,
1144,,34.995201314,-85.2844683084,2019-03-01,06:54:16,,330A918001,0.004,,rain,Light Rain,cloudy,Overcast,6,58.46,61.5,51.46,,,,54.67,0.87,3,4,3.02,0.94,rain,0.0097,0.0712,1551441600,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,18,15,
1143,,35.1247475384,-85.1154386779,2019-03-01,06:32:21,,330D975001,0.012,,rain,Light Rain,cloudy,Overcast,6,57.21,60.24,50.71,,,,54.21,0.9,3,4,5.14,0.93,rain,0.0116,0.0809,1551441600,0,0,1,0,0,0,2,7,0,,2,,2,2,11,2,19,,,26,15,
1142,,35.0272768857,-85.1030860421,2019-03-01,05:41:53,,330F445001,0.248,,cloudy,Overcast,cloudy,Overcast,5,58.46,61.37,51.57,,,,55.75,0.91,3,4,5.72,0.97,rain,0.0109,0.0858,1551441600,0,1,0,0,0,0,2,7,0,,2,30,2,2,11,2,19,,,26,6,
1141,,35.3227088733,-85.1063479939,2019-03-01,03:29:22,,330F087001,0,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,3,54.87,59.45,46.61,,,,53.14,0.94,3,4,6.4,0.94,rain,0.012,0.0631,1551445200,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1140,,35.0111108575,-85.1440826712,2019-03-01,03:05:20,,330E355001,0.105,,cloudy,Overcast,cloudy,Overcast,3,60.03,61.98,52.37,,,,55.26,0.84,3,4,5.61,0.97,rain,0.0103,0.0853,1551441600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1139,,35.1133260603,-85.0318724063,2019-03-01,03:00:13,,330E836001,0.705,,cloudy,Overcast,cloudy,Overcast,3,57.73,59.8,49.86,,,,55.27,0.92,3,4,6.75,0.98,rain,0.0131,0.0811,1551441600,0,1,0,0,0,0,3,0,0,,2,25,2,2,11,2,19,,,26,15,
1138,,35.0600417369,-85.1386812146,2019-03-01,01:47:04,,330E474001,0.021,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,1,60.4,61.35,51.77,,,,55.44,0.84,3,4,5.78,0.97,rain,0.0106,0.0828,1551441600,0,1,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,18,15,
1137,,35.081721234,-85.2249726846,2019-03-01,00:48:54,,330D463001,0.189,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,0,63.95,63.95,53.44,,,,47.73,0.56,3,4,7.53,0.91,rain,0.0091,0.0347,1551366000,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,16,15,
1136,,35.1682250172,-85.1962664364,2019-02-28,23:56:24,,3304127001,0.793,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,23,61.54,63.89,52.85,,,,55.27,0.8,2,3,6.6,0.89,rain,0.0095,0.0402,1551369600,0,1,0,0,0,0,2,7,0,1,2,35,2,2,18,4,16,800,12,18,15,
1135,,35.0778227186,-85.2990142581,2019-02-28,22:54:48,,330A219001,0.168,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,22,61.14,64.08,53.14,,,,56.54,0.85,2,3,5.57,0.91,rain,0.01,0.0438,1551366000,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,22,15,
1134,,34.9973402364,-85.2176492788,2019-02-28,21:50:16,,330B814001,0,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,21,61.74,62.46,54.31,,,,58.25,0.88,2,3,5.95,0.94,rain,0.0101,0.0393,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1133,,35.1653412282,-85.0949280582,2019-02-28,21:42:10,,330E120001,0.384,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,21,61.09,61.59,53.74,,,,56.71,0.86,2,3,7.65,0.89,rain,0.0082,0.0383,1551369600,0,1,0,0,0,0,2,7,0,,2,35,2,2,11,2,19,,,18,15,
1132,,35.0439240388,-85.3077925793,2019-02-28,21:41:41,,330A331001,0.007,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,21,61.68,64.26,53.81,,,,57.53,0.86,2,3,6.61,0.91,rain,0.0101,0.0447,1551366000,0,1,0,0,0,0,2,2,0,,1,,1,1,12,4,19,,,10,15,
1131,,35.0280103101,-85.3177094749,2019-02-28,21:17:57,,330A659001,0,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,21,61.76,64.4,53.9,,,,57.3,0.85,2,3,3.26,0.89,rain,0.0105,0.0447,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1130,,35.1144644822,-85.3115014468,2019-02-28,21:03:42,,330D694001,0,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,21,61.3,64.82,53.13,,,,56.81,0.85,2,3,7.62,0.91,rain,0.0093,0.0393,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1129,,35.3242218723,-85.0892908013,2019-02-28,20:43:15,,330D809001,0.254,,cloudy,Overcast,cloudy,Overcast,20,59.03,60.03,51.17,,,,56.66,0.92,2,3,6.49,0.93,rain,0.009,0.0378,1551373200,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,9,,,18,15,
1128,,35.2248330784,-85.2655657055,2019-02-28,20:06:39,,330F196001,0.507,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,20,55.84,61.11,48.29,,,,55.74,1,2,3,5.11,0.89,rain,0.0098,0.0356,1551369600,0,1,0,0,0,0,2,0,0,,2,30,2,2,11,2,9,,,24,15,
1127,,35.0367823624,-85.2663005422,2019-02-28,19:46:56,,330A678001,0.197,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,19,61.4,63.82,53.82,,,,57.9,0.88,2,3,3.12,0.91,rain,0.0094,0.0373,1551366000,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,30,15,
1126,,35.1427368597,-85.1889639426,2019-02-28,19:39:47,,330E923001,0.061,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,19,60.7,63.6,52.74,,,,56.51,0.86,2,3,5.61,0.89,rain,0.0083,0.0323,1551369600,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1125,,34.9855707501,-85.2586599663,2019-02-28,19:38:24,,330B960001,0.146,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,19,60.93,62.44,53.89,,,,58.29,0.91,2,3,3.36,0.94,rain,0.0099,0.0395,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,24,15,
1124,,35.1589178115,-85.2422850718,2019-02-28,19:37:57,,330C965001,0.028,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,19,60.97,64.32,52.54,,,,56.3,0.85,2,3,5.11,0.89,rain,0.0094,0.0384,1551366000,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1123,,35.0734053982,-85.2961234232,2019-02-28,19:19:36,,330A212001,0,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,19,61.02,64.12,53.26,,,,57.47,0.88,2,3,4.48,0.91,rain,0.01,0.0441,1551366000,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1122,,35.0514635843,-85.1198767489,2019-02-28,18:47:48,,330F951001,0.076,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,18,60.5,61.49,53.69,,,,57.94,0.91,2,3,3.39,0.94,rain,0.0088,0.0329,1551366000,0,0,1,0,0,0,2,7,0,,2,,2,2,12,4,19,,,24,15,
1121,,35.0958737087,-85.0546515612,2019-02-28,18:29:39,,330E202001,0.128,,rain,Light Rain,cloudy,Overcast,18,61.17,62,54.27,,,,57.52,0.88,2,3,4.35,0.95,rain,0.0082,0.0359,1551373200,0,0,1,0,0,0,2,7,0,,2,,1,1,11,2,19,,,10,5,
1120,,35.0214569221,-85.1111974352,2019-02-28,18:09:20,,330F432001,0.203,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,18,60.52,61.53,54.05,,,,58.05,0.92,2,3,3.49,0.94,rain,0.0092,0.0343,1551369600,0,0,1,0,0,0,2,7,0,1,2,,2,2,11,2,19,,,26,15,
1119,,35.0275044233,-85.2761161144,2019-02-28,18:00:20,,330A493001,0.012,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,18,61.7,63.85,53.96,,,,58.03,0.88,2,3,2.12,0.91,rain,0.0096,0.0379,1551366000,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,30,15,
1118,,35.0689230752,-85.310582972,2019-02-28,17:57:38,,330A312001,0.021,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,60.37,64.31,53.45,,,,57.48,0.9,2,3,8.59,0.91,rain,0.0098,0.0433,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,24,15,
1117,,35.221222013,-85.1605215728,2019-02-28,17:50:01,,330D857001,0.926,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,58.75,63.01,52.41,,,,56.01,0.91,2,3,8.96,0.89,rain,0.0089,0.0407,1551369600,0,1,0,0,0,0,2,0,0,,2,30,2,2,11,2,19,,,22,15,
1116,,34.9925961648,-85.1036135642,2019-02-28,17:49:53,,330B499001,0.058,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,60.81,62.44,54.92,,,,58.01,0.9,2,3,9.45,0.94,rain,0.0093,0.0348,1551369600,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,24,15,
1115,,35.1369201419,-85.2770714429,2019-02-28,17:47:18,,330C717001,0.054,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,58.89,64.13,52.51,,,,56.46,0.92,2,3,8.51,0.91,rain,0.0096,0.0395,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,18,15,
1114,,34.9993929579,-85.1913105942,2019-02-28,17:45:50,,330C291001,0.421,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,61.14,62.41,54.77,,,,58.06,0.9,2,3,9.12,0.94,rain,0.0101,0.0382,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,26,15,
1113,,35.1350575661,-85.1605979335,2019-02-28,17:45:17,,330F326001,0.085,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,59.09,63.41,52.89,,,,56.71,0.92,2,3,9.06,0.89,rain,0.0083,0.0344,1551369600,0,1,0,0,0,0,2,0,0,,2,,2,2,11,2,19,,,28,15,
1112,,35.264298765,-85.1748061432,2019-02-28,17:44:53,,330D573001,0,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,57.95,62.28,51.22,,,,55.74,0.92,2,3,8.84,0.89,rain,0.0101,0.0396,1551369600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1111,,35.1297458871,-85.0962073013,2019-02-28,17:39:00,,330F821001,0.053,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,59.82,61.94,53.95,,,,56.87,0.9,2,3,9.42,0.89,rain,0.0081,0.0363,1551369600,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,26,15,
1110,,35.1546812092,-85.0620126738,2019-02-28,17:38:21,,330D962001,0.748,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,59.99,61.93,53.88,,,,56.56,0.88,2,3,9.6,0.9,rain,0.008,0.038,1551369600,0,1,0,0,0,0,2,7,0,,2,30,2,2,11,2,19,,,20,15,
1109,,35.1565976278,-85.2139295269,2019-02-28,17:37:31,,330E711001,0.065,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,59.45,64.13,52.93,,,,56.42,0.9,2,3,8.73,0.89,rain,0.0094,0.0397,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1108,,34.9901362387,-85.3538235545,2019-02-28,17:36:58,,3304157001,0.44,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,56.11,59.26,49.88,,,,56.11,1,2,3,8.65,0.89,rain,0.0098,0.0393,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1107,,35.1098095281,-85.3166846022,2019-02-28,17:36:48,,330D695001,0.034,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,60.06,64.89,53.26,,,,57.28,0.91,2,3,8.48,0.91,rain,0.0094,0.0395,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,24,15,
1106,,35.0171074739,-85.2532729275,2019-02-28,17:35:42,,330B709001,0.072,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,60.32,62.56,53.48,,,,57.97,0.92,2,3,8.87,0.94,rain,0.0099,0.039,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,22,15,
1105,,35.0125354487,-85.257108137,2019-02-28,17:27:35,,330B636001,0.499,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,60.23,62.38,53.4,,,,57.99,0.92,2,3,8.87,0.94,rain,0.0099,0.0393,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,20,15,
1104,,35.1533059584,-85.3262264309,2019-02-28,17:27:34,,330C540001,0.014,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,54.06,60.42,48.89,,,,54.06,1,2,3,8.36,0.88,rain,0.0092,0.0387,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,22,15,
1103,,35.1417535307,-85.2616503412,2019-02-28,17:26:09,,330G455001,0.625,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,58.94,64.44,52.72,,,,56.42,0.91,2,3,8.53,0.89,rain,0.0095,0.0394,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1102,,35.1480005446,-85.2732473635,2019-02-28,17:25:53,,330C890001,0,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,58.88,64.53,52.67,,,,56.36,0.91,2,3,8.49,0.89,rain,0.0095,0.039,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1101,,35.0231446979,-85.1257382634,2019-02-28,17:24:34,,330B578001,0.06,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,60.27,62.01,54.41,,,,57.94,0.92,2,3,9.33,0.94,rain,0.0092,0.0343,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1100,,35.1612655722,-85.2818343784,2019-02-28,17:20:33,,330F211001,0.279,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,58.85,64.81,52.67,,,,56.26,0.91,2,3,8.44,0.89,rain,0.0095,0.0389,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1099,,35.144053312,-85.2756303327,2019-02-28,17:19:55,,330C679001,0.013,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,58.96,64.52,52.72,,,,56.39,0.91,2,3,8.5,0.89,rain,0.0095,0.0392,1551366000,0,1,0,0,0,0,2,7,0,,2,25,2,2,12,4,19,,,18,15,
1098,,35.0699607279,-85.2525144222,2019-02-28,17:09:46,,330B491001,0.437,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,60.34,64.11,53.55,,,,57.6,0.91,2,3,8.73,0.91,rain,0.0096,0.0359,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,30,15,
1097,,35.2033016453,-85.192866191,2019-02-28,17:09:12,,330F125001,0.669,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,58.56,63.82,52.18,,,,56.17,0.92,2,3,8.77,0.89,rain,0.0095,0.04,1551369600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1096,,35.2118836533,-85.1191510404,2019-02-28,17:04:24,,330G047001,0.212,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,59.04,62.41,52.88,,,,56.14,0.9,2,3,9.24,0.89,rain,0.0079,0.0425,1551369600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1095,,35.1122026682,-85.2535240575,2019-02-28,17:03:30,,330A091001,0.045,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,17,59.94,64.74,53.32,,,,57.27,0.91,2,3,8.63,0.91,rain,0.0099,0.0427,1551366000,0,1,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,16,15,
1094,,35.0123360142,-85.2943900665,2019-02-28,16:58:33,,330A971001,0.003,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,59.42,64,54.1,,,,56.97,0.92,2,3,1.01,0.89,rain,0.0098,0.0378,1551366000,0,0,1,0,0,0,2,4,0,1,2,30,2,2,12,4,19,,,18,15,
1093,,35.0087582497,-85.1406811216,2019-02-28,16:56:40,,330E591001,0,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,59.46,62.57,54.82,,,,57.91,0.95,2,3,1.99,0.94,rain,0.0096,0.0356,1551366000,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1092,,35.0271834343,-85.2781204177,2019-02-28,16:55:31,,330A498001,0.186,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,59.05,63.87,53.97,,,,56.97,0.93,2,3,1.13,0.91,rain,0.0096,0.0379,1551366000,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,30,15,
1091,,35.04885027,-85.0798847111,2019-02-28,16:47:44,,330F943001,0.03,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,59,62.04,54.55,,,,56.98,0.93,2,3,2.62,0.94,rain,0.0086,0.0351,1551369600,0,0,1,0,0,0,2,7,0,,2,,2,2,11,2,19,,,24,15,
1090,,35.084191836,-85.1999409418,2019-02-28,16:39:09,,330D216001,0.032,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,57.8,63.49,53.4,,,,56.59,0.96,2,3,1.65,0.91,rain,0.0089,0.0341,1551366000,0,0,1,0,0,0,2,0,0,,2,,2,2,12,4,19,,,18,15,
1089,,35.2020687629,-85.1321387425,2019-02-28,16:29:35,,330C299001,0.064,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,56.74,62.67,52.72,,,,55.54,0.96,2,3,3.06,0.89,rain,0.0078,0.0357,1551369600,0,0,1,0,0,0,2,7,0,,2,,2,2,12,4,19,,,28,15,
1088,,35.0202823274,-85.2770889001,2019-02-28,16:27:33,,330A557001,0.078,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,59.12,63.33,53.96,,,,57.08,0.93,2,3,1.28,0.94,rain,0.0097,0.0384,1551366000,0,0,1,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,16,15,
1087,,35.0042782658,-85.3435205312,2019-02-28,16:11:49,,330C124001,0.102,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,55.8,59.94,50.57,,,,55.8,1,2,3,0.88,0.89,rain,0.0106,0.0409,1551366000,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1086,,35.0381319263,-85.225209724,2019-02-28,16:05:56,,330B118001,0.11,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,58.76,63.25,53.91,,,,57,0.94,2,3,1.54,0.94,rain,0.0099,0.0377,1551366000,0,0,1,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,22,15,
1085,,35.1815398198,-85.1725256329,2019-02-28,16:01:06,,330D116001,0.111,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,16,56.68,63.52,52.81,,,,55.66,0.96,2,3,2.39,0.89,rain,0.0084,0.0412,1551369600,0,0,1,0,0,0,2,7,0,,2,25,2,2,11,2,19,,,26,15,
